Frame,Time (s),Point ID,X,Y,Vx,Vy,Ax,Ay
2167,72.23,6,1619,445,0.98,-2.17,28.58,-65.99
2168,72.27,0,1279,688,-53.93,45.65,-1552.06,1435.34
2168,72.27,1,1294,682,-59.13,48.56,-1719.31,1511.55
2168,72.27,2,1623,443,3.31,-1.06,98.59,-32.66
2168,72.27,3,1281,690,-53.23,45.58,-1531.93,1432.29
2168,72.27,4,1612,449,0.57,-0.55,14.14,-19.67
2168,72.27,5,1288,685,-56.42,45.13,-1636.85,1409.55
2168,72.27,6,1619,445,3.42,-1.05,101.63,-32.48
2169,72.30,0,1278,689,-50.85,46.67,-1471.52,1454.14
2169,72.30,1,1292,684,-47.82,41.39,-1375.46,1300.97
2169,72.30,2,1623,443,1.03,-0.78,27.45,-26.74
2169,72.30,3,1279,691,-50.44,47.07,-1460.03,1465.46
2169,72.30,4,1612,449,0.01,0.04,-0.36,0.74
2169,72.30,5,1287,686,-52.33,46.25,-1513.42,1443.83
2169,72.30,6,1619,445,0.08,-0.54,-1.00,-19.54
2170,72.33,0,1276,690,-59.51,34.33,-1734.43,1080.87
2170,72.33,1,1290,685,-55.44,38.59,-1615.51,1205.61
2170,72.33,2,1623,442,0.67,-0.96,18.97,-29.86
2170,72.33,3,1277,692,-59.85,34.22,-1745.16,1077.11
2170,72.33,4,1612,449,2.44,-3.47,73.05,-104.02
2170,72.33,5,1285,688,-54.28,37.48,-1575.96,1176.72
2170,72.33,6,1619,445,0.60,-0.57,17.94,-17.16
2171,72.37,0,1274,692,-56.57,40.07,-1637.55,1261.52
2171,72.37,1,1289,686,-54.53,41.05,-1580.42,1286.85
2171,72.37,2,1623,442,0.01,-0.03,-0.45,-1.57
2171,72.37,3,1275,694,-57.15,40.41,-1654.78,1272.19
2171,72.37,4,1612,449,0.12,-0.04,1.30,-3.56
2171,72.37,5,1283,689,-54.73,39.03,-1587.52,1225.20
2171,72.37,6,1619,445,-0.03,-0.01,-1.59,-0.82
2172,72.40,0,1272,693,-51.95,46.81,-1501.95,1460.95
2172,72.40,1,1287,688,-56.77,45.13,-1648.57,1408.43
2172,72.40,2,1623,442,1.04,-4.64,31.19,-139.09
2172,72.40,3,1273,695,-53.47,47.02,-1547.07,1467.85
2172,72.40,4,1612,449,6.88,-10.41,206.42,-312.55
2172,72.40,5,1281,690,-56.83,48.05,-1650.24,1496.13
2172,72.40,6,1619,444,-0.84,-5.46,-25.13,-163.66
2173,72.43,0,1270,694,-58.98,35.60,-1717.51,1119.93
2173,72.43,1,1285,689,-50.72,37.92,-1464.84,1194.46
2173,72.43,2,1623,442,-1.14,-0.21,-35.32,-7.41
2173,72.43,3,1272,697,-58.40,36.45,-1698.63,1146.89
2173,72.43,4,1612,448,-0.77,-5.25,-29.96,-164.37
2173,72.43,5,1279,692,-51.77,35.92,-1496.41,1134.37
2173,72.43,6,1619,444,0.04,-0.75,2.05,-21.60
2174,72.47,0,1268,696,-56.73,35.66,-1643.02,1128.89
2174,72.47,1,1283,690,-54.36,38.67,-1579.98,1210.77
2174,72.47,2,1624,442,5.55,-6.62,167.70,-197.35
2174,72.47,3,1270,698,-57.54,35.64,-1667.88,1127.65
2174,72.47,4,1613,448,4.95,-3.99,149.19,-119.04
2174,72.47,5,1277,693,-58.21,37.98,-1694.39,1191.28
2174,72.47,6,1619,444,7.13,-7.18,213.86,-215.34
2175,72.50,0,1267,697,-49.35,45.26,-1423.67,1414.64
2175,72.50,1,1281,692,-54.61,40.85,-1583.92,1279.72
2175,72.50,2,1624,442,-0.25,-3.72,-12.91,-117.17
2175,72.50,3,1268,699,-49.28,46.15,-1420.78,1441.98
2175,72.50,4,1613,448,1.37,-4.27,36.25,-132.94
2175,72.50,5,1276,694,-55.17,45.03,-1596.88,1409.08
2175,72.50,6,1619,444,-1.33,-3.00,-47.01,-97.19
2176,72.53,0,1265,698,-63.57,37.98,-1857.77,1188.85
2176,72.53,1,1280,693,-53.29,39.16,-1544.12,1229.38
2176,72.53,2,1624,442,2.19,-1.76,65.94,-52.43
2176,72.53,3,1266,701,-63.22,38.77,-1847.29,1212.29
2176,72.53,4,1613,448,0.51,-0.17,13.79,-6.51
2176,72.53,5,1274,696,-55.59,37.49,-1612.44,1180.00
2176,72.53,6,1619,444,0.78,-1.54,24.73,-44.84
2177,72.57,0,1263,700,-55.20,38.78,-1592.51,1226.91
2177,72.57,1,1278,695,-56.62,41.70,-1645.41,1304.19
2177,72.57,2,1624,442,-2.68,0.50,-82.72,12.70
2177,72.57,3,1264,702,-53.95,39.41,-1555.29,1245.62
2177,72.57,4,1613,448,3.08,-3.17,91.89,-95.73
2177,72.57,5,1272,697,-55.31,40.30,-1603.79,1264.47
2177,72.57,6,1619,444,0.74,-0.28,21.52,-9.29
2178,72.60,0,1261,701,-50.10,48.70,-1447.84,1516.33
2178,72.60,1,1276,696,-52.26,39.88,-1511.13,1252.98
2178,72.60,2,1624,442,4.00,-5.17,122.76,-152.50
2178,72.60,3,1262,704,-53.27,47.83,-1544.23,1488.71
2178,72.60,4,1613,448,2.68,-2.90,77.23,-89.95
2178,72.60,5,1270,699,-58.29,45.46,-1693.27,1419.05
2178,72.60,6,1619,444,0.18,-2.80,4.75,-84.65
2179,72.63,0,1259,703,-64.56,40.94,-1886.68,1278.43
2179,72.63,1,1274,697,-58.98,44.06,-1717.20,1373.91
2179,72.63,2,1624,442,0.47,-0.42,9.95,-16.64
2179,72.63,3,1260,705,-64.03,41.90,-1867.58,1310.38
2179,72.63,4,1613,448,2.77,-2.24,80.49,-69.94
2179,72.63,5,1268,700,-56.81,41.26,-1646.02,1296.12
2179,72.63,6,1619,444,1.29,-1.21,38.60,-36.44
2180,72.67,0,1257,704,-62.58,39.35,-1812.89,1245.10
2180,72.67,1,1272,699,-57.15,36.23,-1655.54,1145.97
2180,72.67,2,1624,441,8.37,-9.10,250.68,-273.53
2180,72.67,3,1258,706,-61.30,39.43,-1774.86,1246.87
2180,72.67,4,1613,448,3.00,-3.73,87.10,-114.53
2180,72.67,5,1266,701,-61.67,40.93,-1793.40,1284.64
2180,72.67,6,1620,444,5.82,-9.46,173.28,-285.10
2181,72.70,0,1255,705,-56.42,44.46,-1629.97,1396.43
2181,72.70,1,1270,700,-59.91,43.02,-1740.21,1347.88
2181,72.70,2,1624,441,-0.41,-0.92,-20.79,-36.03
2181,72.70,3,1256,708,-58.25,43.36,-1686.08,1362.24
2181,72.70,4,1613,448,5.79,-6.40,170.70,-194.90
2181,72.70,5,1264,703,-59.07,42.07,-1710.53,1323.73
2181,72.70,6,1620,444,0.60,-2.23,12.09,-72.81
2182,72.73,0,1253,707,-60.33,41.13,-1753.58,1290.24
2182,72.73,1,1268,701,-55.54,39.45,-1606.38,1243.41
2182,72.73,2,1624,441,-1.52,-3.51,-45.29,-104.81
2182,72.73,3,1254,709,-59.41,43.18,-1724.07,1353.59
2182,72.73,4,1613,447,2.07,-5.47,56.17,-169.87
2182,72.73,5,1262,704,-54.54,38.77,-1577.01,1222.20
2182,72.73,6,1619,443,-1.59,-2.85,-48.28,-86.21
2183,72.77,0,1251,708,-58.88,41.56,-1706.05,1307.28
2183,72.77,1,1266,703,-57.26,40.19,-1662.17,1261.18
2183,72.77,2,1624,441,-0.15,-0.25,-2.87,-5.92
2183,72.77,3,1252,710,-58.02,40.31,-1681.15,1268.62
2183,72.77,4,1613,447,-0.21,-0.11,-8.44,-5.31
2183,72.77,5,1260,705,-59.41,43.52,-1727.78,1360.26
2183,72.77,6,1619,443,0.23,-0.17,8.62,-3.46
2184,72.80,0,1249,710,-64.15,46.47,-1865.60,1452.93
2184,72.80,1,1264,704,-61.82,45.26,-1797.23,1414.95
2184,72.80,2,1624,441,-0.02,-0.17,-0.40,-4.85
2184,72.80,3,1250,712,-64.22,47.61,-1868.54,1486.41
2184,72.80,4,1613,447,1.24,-1.96,37.35,-58.73
2184,72.80,5,1258,707,-63.44,43.54,-1843.64,1365.74
2184,72.80,6,1619,443,-0.97,-0.87,-29.24,-26.35
2185,72.83,0,1247,711,-58.91,46.99,-1703.00,1473.86
2185,72.83,1,1262,706,-60.43,43.12,-1751.04,1355.57
2185,72.83,2,1624,441,0.06,-0.19,1.78,-5.69
2185,72.83,3,1248,714,-59.82,45.46,-1730.29,1427.90
2185,72.83,4,1613,447,0.74,-1.10,21.06,-34.20
2185,72.83,5,1256,708,-60.63,47.22,-1755.35,1480.01
2185,72.83,6,1619,443,0.05,-0.11,2.61,-2.27
2186,72.87,0,1245,713,-54.67,42.31,-1581.13,1328.21
2186,72.87,1,1260,707,-58.33,46.47,-1689.36,1454.54
2186,72.87,2,1624,441,1.35,-0.38,40.48,-11.51
2186,72.87,3,1246,715,-53.42,44.23,-1542.76,1386.64
2186,72.87,4,1613,447,-0.83,1.06,-25.68,30.95
2186,72.87,5,1254,710,-57.68,44.77,-1669.83,1403.59
2186,72.87,6,1619,443,-0.21,-0.35,-6.32,-10.46
2187,72.90,0,1243,714,-62.65,39.58,-1824.87,1242.13
2187,72.90,1,1258,708,-57.13,36.85,-1655.54,1163.83
2187,72.90,2,1624,441,0.47,0.03,12.71,-0.55
2187,72.90,3,1244,716,-62.47,39.81,-1820.74,1247.69
2187,72.90,4,1613,447,0.33,-0.30,10.72,-8.12
2187,72.90,5,1252,711,-58.23,36.90,-1689.25,1164.83
2187,72.90,6,1619,443,1.72,-0.47,51.84,-13.77
2188,72.93,0,1241,716,-57.81,46.82,-1671.54,1467.25
2188,72.93,1,1256,710,-61.40,43.06,-1784.84,1348.90
2188,72.93,2,1624,441,5.07,-9.86,151.58,-296.17
2188,72.93,3,1242,718,-59.63,45.94,-1726.43,1440.76
2188,72.93,4,1614,447,7.25,-8.67,217.09,-260.46
2188,72.93,5,1250,713,-60.97,45.99,-1770.99,1437.95
2188,72.93,6,1620,443,5.08,-10.18,150.66,-306.98
2189,72.97,0,1239,717,-61.94,51.24,-1800.31,1595.01
2189,72.97,1,1254,711,-60.41,48.28,-1750.91,1509.84
2189,72.97,2,1624,441,0.28,-0.33,3.39,-14.98
2189,72.97,3,1240,720,-60.27,50.71,-1748.50,1580.91
2189,72.97,4,1614,447,0.01,-0.01,-7.03,-7.47
2189,72.97,5,1248,714,-61.61,50.93,-1787.48,1588.79
2189,72.97,6,1620,443,0.30,0.16,3.82,-0.38
2190,73.00,0,1237,719,-53.12,38.58,-1531.52,1219.24
2190,73.00,1,1253,713,-54.64,37.56,-1578.64,1187.33
2190,73.00,2,1624,441,0.03,-0.15,0.71,-4.70
2190,73.00,3,1238,721,-56.44,39.65,-1632.94,1249.71
2190,73.00,4,1614,447,0.04,-1.47,1.20,-44.12
2190,73.00,5,1246,716,-55.32,37.13,-1597.98,1175.41
2190,73.00,6,1620,443,0.00,-0.12,-0.30,-3.84
2191,73.03,0,1235,720,-64.27,46.31,-1874.88,1442.45
2191,73.03,1,1250,714,-62.85,49.58,-1830.84,1542.07
2191,73.03,2,1624,441,-2.97,0.03,-89.02,0.93
2191,73.03,3,1236,722,-63.14,45.90,-1837.71,1433.52
2191,73.03,4,1614,447,-2.56,-1.12,-76.94,-33.55
2191,73.03,5,1244,717,-63.27,48.81,-1842.90,1519.69
2191,73.03,6,1620,443,-2.01,-0.83,-60.21,-24.97
2192,73.07,0,1233,722,-66.36,45.08,-1926.46,1416.63
2192,73.07,1,1249,716,-59.25,43.51,-1714.52,1368.08
2192,73.07,2,1624,441,0.49,-0.32,17.80,-6.73
2192,73.07,3,1234,724,-63.72,46.10,-1848.37,1446.26
2192,73.07,4,1614,447,-0.32,-0.20,-7.10,-3.56
2192,73.07,5,1242,719,-59.59,43.67,-1724.42,1373.39
2192,73.07,6,1620,443,0.69,-0.35,22.77,-8.57
2193,73.10,0,1231,723,-49.77,49.40,-1426.68,1548.47
2193,73.10,1,1247,717,-59.78,46.76,-1734.05,1461.98
2193,73.10,2,1624,441,2.08,-1.55,61.91,-47.10
2193,73.10,3,1232,726,-53.27,48.13,-1534.35,1507.54
2193,73.10,4,1614,447,-0.39,0.12,-11.43,3.89
2193,73.10,5,1240,720,-61.53,50.00,-1786.44,1559.55
2193,73.10,6,1620,443,1.25,-1.50,36.77,-45.76
2194,73.13,0,1229,725,-64.77,43.62,-1893.27,1358.51
2194,73.13,1,1245,719,-58.07,40.07,-1682.33,1261.74
2194,73.13,2,1624,441,2.64,-2.63,77.02,-80.96
2194,73.13,3,1230,727,-64.05,45.72,-1868.13,1424.97
2194,73.13,4,1614,447,1.68,-2.85,50.93,-85.05
2194,73.13,5,1238,722,-57.77,40.08,-1671.45,1263.99
2194,73.13,6,1620,443,4.20,-3.61,124.87,-109.66
2195,73.17,0,1227,726,-62.27,42.83,-1803.24,1349.67
2195,73.17,1,1243,720,-59.06,43.68,-1713.58,1368.57
2195,73.17,2,1624,441,2.69,-3.38,78.11,-104.15
2195,73.17,3,1228,729,-60.11,41.97,-1739.14,1323.24
2195,73.17,4,1614,447,2.63,-3.97,77.31,-120.67
2195,73.17,5,1236,723,-60.45,44.57,-1755.86,1394.75
2195,73.17,6,1620,443,2.14,-3.30,59.96,-103.14
2196,73.20,0,1225,728,-62.59,46.14,-1815.52,1446.49
2196,73.20,1,1241,722,-60.74,46.40,-1763.03,1451.13
2196,73.20,2,1624,441,-0.74,-0.09,-24.77,-5.52
2196,73.20,3,1226,730,-62.59,47.28,-1817.57,1478.61
2196,73.20,4,1614,447,3.74,-2.70,109.54,-83.77
2196,73.20,5,1234,725,-61.96,45.89,-1798.32,1437.10
2196,73.20,6,1620,443,0.76,-0.44,20.71,-15.24
2197,73.23,0,1223,730,-61.58,52.65,-1784.76,1642.21
2197,73.23,1,1239,723,-62.09,48.77,-1801.89,1523.90
2197,73.23,2,1624,441,1.19,-1.66,36.55,-48.98
2197,73.23,3,1224,732,-62.07,51.37,-1799.59,1603.70
2197,73.23,4,1614,446,2.43,-2.71,69.21,-85.15
2197,73.23,5,1232,726,-62.93,51.20,-1825.82,1597.96
2197,73.23,6,1620,443,2.85,-1.73,84.71,-52.56
2198,73.27,0,1221,731,-65.67,48.55,-1908.49,1518.09
2198,73.27,1,1237,725,-60.29,43.44,-1746.48,1365.34
2198,73.27,2,1624,441,-0.38,-0.68,-12.51,-21.60
2198,73.27,3,1222,733,-64.09,49.43,-1860.75,1544.84
2198,73.27,4,1614,446,0.08,-0.27,-0.12,-10.64
2198,73.27,5,1230,728,-60.28,44.02,-1745.42,1383.59
2198,73.27,6,1620,443,-0.82,-0.45,-27.35,-16.28
2199,73.30,0,1219,733,-58.92,41.62,-1701.92,1314.27
2199,73.30,1,1235,726,-59.28,45.01,-1718.07,1410.61
2199,73.30,2,1624,441,-0.12,0.17,-3.14,5.43
2199,73.30,3,1220,735,-59.47,42.16,-1719.87,1328.90
2199,73.30,4,1614,446,1.63,-0.96,48.81,-28.94
2199,73.30,5,1228,729,-61.16,44.97,-1774.55,1409.29
2199,73.30,6,1620,443,0.12,0.03,4.44,1.81
2200,73.33,0,1217,734,-63.82,48.22,-1855.56,1505.65
2200,73.33,1,1232,728,-62.47,47.15,-1814.88,1473.66
2200,73.33,2,1624,441,0.08,-0.40,2.64,-11.86
2200,73.33,3,1218,736,-65.37,48.44,-1901.59,1512.52
2200,73.33,4,1614,446,-0.00,-0.02,-1.74,-2.32
2200,73.33,5,1226,731,-65.73,47.75,-1910.88,1493.78
2200,73.33,6,1620,443,1.38,-0.78,41.19,-23.63
2201,73.37,0,1214,736,-68.35,48.89,-1986.56,1530.55
2201,73.37,1,1230,729,-63.15,46.88,-1832.01,1468.78
2201,73.37,2,1624,440,4.78,-3.60,143.18,-108.11
2201,73.37,3,1215,738,-68.15,49.31,-1979.19,1544.79
2201,73.37,4,1614,446,1.00,-2.28,29.89,-68.33
2201,73.37,5,1224,733,-64.12,48.64,-1857.86,1524.99
2201,73.37,6,1620,442,0.17,-3.37,3.68,-102.42
2202,73.40,0,1212,737,-59.79,47.13,-1725.50,1482.23
2202,73.40,1,1228,731,-60.47,43.97,-1751.02,1382.22
2202,73.40,2,1624,440,-0.07,0.12,-6.97,-1.15
2202,73.40,3,1214,740,-58.69,45.83,-1692.41,1443.15
2202,73.40,4,1614,446,-1.07,0.65,-32.97,18.37
2202,73.40,5,1222,734,-60.59,45.42,-1753.57,1426.70
2202,73.40,6,1620,442,-0.74,-0.04,-22.36,-1.27
2203,73.43,0,1210,739,-58.68,48.72,-1700.54,1521.42
2203,73.43,1,1226,732,-62.22,45.92,-1806.21,1438.21
2203,73.43,2,1624,440,-0.07,-0.08,-2.12,-2.18
2203,73.43,3,1212,741,-61.05,49.99,-1772.96,1558.48
2203,73.43,4,1614,446,-0.21,-0.26,-5.20,-6.84
2203,73.43,5,1220,736,-60.38,45.19,-1750.84,1416.30
2203,73.43,6,1620,442,0.21,0.14,6.89,4.94
2204,73.47,0,1208,740,-67.90,45.44,-1978.41,1422.03
2204,73.47,1,1224,734,-62.24,44.51,-1804.90,1397.50
2204,73.47,2,1624,440,0.16,-1.41,4.80,-42.17
2204,73.47,3,1209,743,-66.50,44.54,-1933.84,1397.21
2204,73.47,4,1614,446,-0.18,-0.28,-5.28,-8.22
2204,73.47,5,1218,737,-64.29,47.10,-1868.38,1473.39
2204,73.47,6,1620,442,-0.25,-1.12,-7.57,-33.71
2205,73.50,0,1206,742,-66.47,43.39,-1926.12,1369.73
2205,73.50,1,1222,735,-63.20,46.11,-1833.89,1445.53
2205,73.50,2,1624,440,-1.74,-1.57,-52.23,-47.32
2205,73.50,3,1207,744,-63.69,45.14,-1844.25,1420.67
2205,73.50,4,1614,446,3.51,-3.97,105.43,-118.83
2205,73.50,5,1215,739,-63.22,43.62,-1832.28,1372.82
2205,73.50,6,1620,442,1.21,-1.95,36.61,-58.31
2206,73.53,0,1204,744,-61.32,50.18,-1773.08,1571.92
2206,73.53,1,1220,737,-65.15,43.61,-1891.26,1371.40
2206,73.53,2,1624,440,-2.07,-1.33,-60.23,-38.17
2206,73.53,3,1205,746,-62.00,48.83,-1796.18,1528.72
2206,73.53,4,1614,446,-4.79,-3.18,-147.10,-99.03
2206,73.53,5,1213,740,-63.39,49.42,-1838.51,1545.77
2206,73.53,6,1620,442,-7.65,-1.66,-230.61,-51.01
2207,73.57,0,1202,745,-62.74,44.71,-1820.86,1402.58
2207,73.57,1,1218,738,-62.08,46.26,-1797.36,1453.00
2207,73.57,2,1624,440,0.55,-2.11,18.54,-61.22
2207,73.57,3,1203,747,-64.21,45.29,-1864.35,1420.62
2207,73.57,4,1614,446,-0.07,-0.28,2.81,-3.54
2207,73.57,5,1211,742,-62.67,42.18,-1816.81,1328.91
2207,73.57,6,1620,442,1.87,-1.68,63.90,-42.86
2208,73.60,0,1199,747,-67.14,46.71,-1951.49,1464.05
2208,73.60,1,1216,740,-68.05,48.34,-1979.29,1512.28
2208,73.60,2,1624,440,2.01,-5.55,59.77,-166.91
2208,73.60,3,1201,749,-66.25,47.59,-1923.22,1491.99
2208,73.60,4,1614,446,9.96,-8.74,298.89,-262.18
2208,73.60,5,1209,743,-70.65,50.22,-2056.92,1569.28
2208,73.60,6,1620,442,5.09,-5.65,150.73,-171.42
2209,73.63,0,1197,748,-68.97,45.86,-2001.91,1442.90
2209,73.63,1,1213,741,-63.81,44.14,-1846.21,1392.39
2209,73.63,2,1624,440,-0.61,-0.64,-20.25,-21.07
2209,73.63,3,1198,751,-68.11,45.16,-1976.99,1420.92
2209,73.63,4,1614,446,1.52,-1.87,35.63,-66.07
2209,73.63,5,1207,745,-65.48,44.04,-1893.81,1391.76
2209,73.63,6,1620,442,0.37,-0.45,6.01,-18.63
2210,73.67,0,1195,750,-64.16,47.87,-1855.95,1505.05
2210,73.67,1,1211,743,-60.49,44.46,-1750.91,1397.66
2210,73.67,2,1624,440,-0.75,0.05,-21.80,2.04
2210,73.67,3,1196,752,-62.94,49.76,-1820.22,1560.98
2210,73.67,4,1614,446,-2.08,4.29,-63.92,127.19
2210,73.67,5,1205,746,-61.60,48.37,-1782.53,1516.72
2210,73.67,6,1620,442,0.26,0.80,7.43,23.72
2211,73.70,0,1193,751,-60.89,45.38,-1762.64,1425.42
2211,73.70,1,1209,745,-67.14,46.54,-1953.63,1456.80
2211,73.70,2,1624,440,-3.50,-0.25,-104.39,-6.61
2211,73.70,3,1194,754,-62.72,43.08,-1818.79,1355.49
2211,73.70,4,1614,446,-4.99,-3.41,-147.55,-100.18
2211,73.70,5,1202,748,-64.90,42.21,-1885.51,1327.77
2211,73.70,6,1620,442,-7.79,-0.60,-234.05,-18.11
2212,73.73,0,1191,753,-72.72,47.93,-2120.66,1498.78
2212,73.73,1,1207,746,-66.84,44.58,-1938.20,1404.39
2212,73.73,2,1624,440,4.54,-8.44,139.74,-249.73
2212,73.73,3,1192,755,-71.99,50.65,-2096.86,1582.08
2212,73.73,4,1614,446,2.04,-2.88,66.18,-81.34
2212,73.73,5,1200,749,-69.55,49.06,-2021.73,1536.63
2212,73.73,6,1620,442,5.04,-6.48,158.96,-186.56
2213,73.77,0,1188,754,-68.41,45.02,-1979.53,1423.43
2213,73.77,1,1205,747,-65.00,44.46,-1883.01,1400.75
2213,73.77,2,1625,440,1.87,-0.78,51.49,-28.00
2213,73.77,3,1190,757,-68.45,43.63,-1981.47,1380.79
2213,73.77,4,1614,446,0.67,-0.42,18.18,-14.65
2213,73.77,5,1198,751,-69.17,46.29,-2005.54,1458.34
2213,73.77,6,1620,442,2.47,-0.72,69.01,-26.63
2214,73.80,0,1186,756,-63.08,44.52,-1824.10,1404.07
2214,73.80,1,1203,749,-65.27,43.34,-1892.99,1365.28
2214,73.80,2,1624,440,-0.79,-0.99,-25.60,-31.45
2214,73.80,3,1188,758,-62.26,45.95,-1799.45,1446.90
2214,73.80,4,1614,446,1.40,-2.03,41.18,-61.70
2214,73.80,5,1196,753,-62.78,43.80,-1814.33,1383.08
2214,73.80,6,1620,442,2.55,-2.39,73.89,-74.18
2215,73.83,0,1184,758,-62.67,51.98,-1817.12,1622.37
2215,73.83,1,1201,750,-61.89,47.06,-1791.53,1477.01
2215,73.83,2,1624,440,-4.27,0.36,-127.31,11.61
2215,73.83,3,1185,760,-63.53,50.75,-1843.64,1584.86
2215,73.83,4,1614,446,-0.39,-1.79,-13.15,-55.06
2215,73.83,5,1194,754,-64.88,49.76,-1883.55,1555.50
2215,73.83,6,1620,442,-4.67,1.12,-142.62,30.99
2216,73.87,0,1182,759,-72.79,46.72,-2120.97,1464.20
2216,73.87,1,1198,752,-65.92,44.04,-1915.76,1383.22
2216,73.87,2,1624,440,-4.57,-1.81,-132.73,-50.06
2216,73.87,3,1183,762,-70.95,46.86,-2064.96,1469.29
2216,73.87,4,1614,445,-0.29,-2.95,-8.18,-88.08
2216,73.87,5,1191,756,-66.10,43.18,-1918.26,1360.39
2216,73.87,6,1620,442,-3.33,-1.76,-95.31,-48.15
2217,73.90,0,1179,761,-67.48,42.50,-1951.55,1347.81
2217,73.90,1,1196,753,-66.49,44.84,-1928.87,1411.14
2217,73.90,2,1624,439,-6.49,-4.49,-190.22,-130.04
2217,73.90,3,1181,763,-66.92,44.13,-1936.69,1394.80
2217,73.90,4,1614,445,-8.27,-1.99,-247.79,-59.45
2217,73.90,5,1189,757,-68.84,46.44,-1999.21,1459.17
2217,73.90,6,1620,442,-6.01,-5.46,-177.06,-160.47
2218,73.93,0,1177,762,-68.09,50.06,-1975.32,1569.20
2218,73.93,1,1194,755,-63.45,47.60,-1836.89,1494.50
2218,73.93,2,1624,439,0.74,-0.79,28.58,-17.16
2218,73.93,3,1179,765,-67.65,49.21,-1962.69,1543.21
2218,73.93,4,1614,445,1.07,-0.04,40.35,7.06
2218,73.93,5,1187,759,-64.19,46.93,-1856.73,1476.85
2218,73.93,6,1620,442,1.68,-0.78,56.33,-17.44
2219,73.97,0,1175,764,-68.42,50.38,-1984.37,1579.59
2219,73.97,1,1192,757,-68.69,46.76,-1997.26,1466.29
2219,73.97,2,1624,439,0.69,0.08,20.03,1.74
2219,73.97,3,1176,766,-67.48,51.15,-1956.80,1602.22
2219,73.97,4,1614,445,-2.21,1.99,-67.43,58.64
2219,73.97,5,1185,760,-70.51,52.38,-2051.01,1635.51
2219,73.97,6,1620,442,1.94,-0.69,56.55,-22.44
2220,74.00,0,1173,765,-68.46,47.09,-1985.48,1481.26
2220,74.00,1,1189,758,-70.06,46.68,-2033.21,1469.23
2220,74.00,2,1624,439,-7.71,0.24,-231.95,6.42
2220,74.00,3,1174,768,-68.94,45.88,-2000.58,1443.79
2220,74.00,4,1613,446,-15.30,1.96,-456.69,61.02
2220,74.00,5,1182,762,-67.73,42.55,-1961.52,1347.06
2220,74.00,6,1619,442,-13.90,2.00,-418.87,58.10
2221,74.03,0,1170,767,-72.06,50.16,-2093.21,1573.32
2221,74.03,1,1187,760,-68.31,46.15,-1979.11,1454.56
2221,74.03,2,1624,439,0.48,-1.62,21.99,-40.80
2221,74.03,3,1172,770,-72.29,50.69,-2099.66,1589.61
2221,74.03,4,1613,446,-1.02,0.52,-15.25,30.84
2221,74.03,5,1180,764,-74.99,51.67,-2181.83,1617.80
2221,74.03,6,1619,442,0.67,-0.66,33.89,-6.04
2222,74.07,0,1168,769,-69.53,43.80,-2013.70,1385.91
2222,74.07,1,1185,761,-63.45,47.55,-1835.30,1494.72
2222,74.07,2,1624,439,-1.77,0.07,-53.54,1.61
2222,74.07,3,1169,771,-67.79,45.75,-1961.39,1444.92
2222,74.07,4,1613,446,-1.30,1.47,-37.87,45.10
2222,74.07,5,1178,765,-63.53,45.83,-1830.81,1449.76
2222,74.07,6,1619,442,-0.06,0.21,-2.42,5.62
2223,74.10,0,1166,770,-65.93,47.88,-1908.34,1505.93
2223,74.10,1,1183,763,-69.48,46.58,-2020.87,1460.86
2223,74.10,2,1624,439,2.24,-6.27,69.11,-186.45
2223,74.10,3,1167,773,-67.28,46.17,-1950.51,1452.95
2223,74.10,4,1613,446,2.16,-2.27,66.23,-66.90
2223,74.10,5,1175,767,-68.78,47.39,-1999.93,1485.21
2223,74.10,6,1619,441,4.72,-6.81,141.56,-204.18
2224,74.13,0,1163,772,-69.14,51.52,-2008.29,1611.60
2224,74.13,1,1180,764,-67.29,47.64,-1949.37,1498.80
2224,74.13,2,1624,439,-2.30,2.21,-71.13,64.00
2224,74.13,3,1165,774,-70.60,53.27,-2050.78,1665.40
2224,74.13,4,1613,446,-0.67,0.42,-22.27,10.44
2224,74.13,5,1173,768,-71.15,51.85,-2065.86,1624.28
2224,74.13,6,1619,441,-1.43,1.34,-47.67,35.60
2225,74.17,0,1161,773,-72.28,47.39,-2099.12,1490.77
2225,74.17,1,1178,766,-64.06,42.67,-1854.43,1347.26
2225,74.17,2,1624,439,-1.70,-0.55,-48.57,-14.35
2225,74.17,3,1162,776,-69.35,46.72,-2009.77,1472.18
2225,74.17,4,1613,445,-1.57,-2.38,-46.46,-70.71
2225,74.17,5,1171,770,-66.46,43.52,-1922.75,1376.66
2225,74.17,6,1619,441,0.16,0.86,6.27,27.28
2226,74.20,0,1159,775,-67.71,43.03,-1958.99,1363.22
2226,74.20,1,1176,767,-67.48,47.88,-1960.28,1500.46
2226,74.20,2,1623,439,-7.73,-3.03,-230.12,-89.24
2226,74.20,3,1160,777,-66.79,44.26,-1934.23,1397.04
2226,74.20,4,1613,445,-10.53,-0.53,-314.40,-14.30
2226,74.20,5,1169,771,-66.26,45.54,-1921.29,1432.61
2226,74.20,6,1619,441,-9.73,-4.11,-291.96,-123.43
2227,74.23,0,1156,777,-70.96,51.38,-2061.11,1608.98
2227,74.23,1,1174,769,-69.96,47.87,-2031.24,1503.56
2227,74.23,2,1623,439,-8.54,-1.05,-248.36,-23.75
2227,74.23,3,1158,779,-72.86,52.94,-2119.05,1655.08
